,Title,skill Reading Comprehension Importance,skill Reading Comprehension Level,skill Active Listening Importance,skill Active Listening Level,skill Writing Importance,skill Writing Level,skill Speaking Importance,skill Speaking Level,skill Mathematics Importance,skill Mathematics Level,skill Science Importance,skill Science Level,skill Critical Thinking Importance,skill Critical Thinking Level,skill Active Learning Importance,skill Active Learning Level,skill Learning Strategies Importance,skill Learning Strategies Level,skill Monitoring Importance,skill Monitoring Level,skill Social Perceptiveness Importance,skill Social Perceptiveness Level,skill Coordination Importance,skill Coordination Level,skill Persuasion Importance,skill Persuasion Level,skill Negotiation Importance,skill Negotiation Level,skill Instructing Importance,skill Instructing Level,skill Service Orientation Importance,skill Service Orientation Level,skill Complex Problem Solving Importance,skill Complex Problem Solving Level,skill Operations Analysis Importance,skill Operations Analysis Level,skill Technology Design Importance,skill Technology Design Level,skill Equipment Selection Importance,skill Equipment Selection Level,skill Installation Importance,skill Installation Level,skill Programming Importance,skill Programming Level,skill Operation Monitoring Importance,skill Operation Monitoring Level,skill Operation and Control Importance,skill Operation and Control Level,skill Equipment Maintenance Importance,skill Equipment Maintenance Level,skill Troubleshooting Importance,skill Troubleshooting Level,skill Repairing Importance,skill Repairing Level,skill Quality Control Analysis Importance,skill Quality Control Analysis Level,skill Judgment and Decision Making Importance,skill Judgment and Decision Making Level,skill Systems Analysis Importance,skill Systems Analysis Level,skill Systems Evaluation Importance,skill Systems Evaluation Level,skill Time Management Importance,skill Time Management Level,skill Management of Financial Resources Importance,skill Management of Financial Resources Level,skill Management of Material Resources Importance,skill Management of Material Resources Level,skill Management of Personnel Resources Importance,skill Management of Personnel Resources Level,skills_N,abilities Oral Comprehension Importance,abilities Oral Comprehension Level,abilities Written Comprehension Importance,abilities Written Comprehension Level,abilities Oral Expression Importance,abilities Oral Expression Level,abilities Written Expression Importance,abilities Written Expression Level,abilities Fluency of Ideas Importance,abilities Fluency of Ideas Level,abilities Originality Importance,abilities Originality Level,abilities Problem Sensitivity Importance,abilities Problem Sensitivity Level,abilities Deductive Reasoning Importance,abilities Deductive Reasoning Level,abilities Inductive Reasoning Importance,abilities Inductive Reasoning Level,abilities Information Ordering Importance,abilities Information Ordering Level,abilities Category Flexibility Importance,abilities Category Flexibility Level,abilities Mathematical Reasoning Importance,abilities Mathematical Reasoning Level,abilities Number Facility Importance,abilities Number Facility Level,abilities Memorization Importance,abilities Memorization Level,abilities Speed of Closure Importance,abilities Speed of Closure Level,abilities Flexibility of Closure Importance,abilities Flexibility of Closure Level,abilities Perceptual Speed Importance,abilities Perceptual Speed Level,abilities Spatial Orientation Importance,abilities Spatial Orientation Level,abilities Visualization Importance,abilities Visualization Level,abilities Selective Attention Importance,abilities Selective Attention Level,abilities Time Sharing Importance,abilities Time Sharing Level,abilities Arm-Hand Steadiness Importance,abilities Arm-Hand Steadiness Level,abilities Manual Dexterity Importance,abilities Manual Dexterity Level,abilities Finger Dexterity Importance,abilities Finger Dexterity Level,abilities Control Precision Importance,abilities Control Precision Level,abilities Multilimb Coordination Importance,abilities Multilimb Coordination Level,abilities Response Orientation Importance,abilities Response Orientation Level,abilities Rate Control Importance,abilities Rate Control Level,abilities Reaction Time Importance,abilities Reaction Time Level,abilities Wrist-Finger Speed Importance,abilities Wrist-Finger Speed Level,abilities Speed of Limb Movement Importance,abilities Speed of Limb Movement Level,abilities Static Strength Importance,abilities Static Strength Level,abilities Explosive Strength Importance,abilities Explosive Strength Level,abilities Dynamic Strength Importance,abilities Dynamic Strength Level,abilities Trunk Strength Importance,abilities Trunk Strength Level,abilities Stamina Importance,abilities Stamina Level,abilities Extent Flexibility Importance,abilities Extent Flexibility Level,abilities Dynamic Flexibility Importance,abilities Dynamic Flexibility Level,abilities Gross Body Coordination Importance,abilities Gross Body Coordination Level,abilities Gross Body Equilibrium Importance,abilities Gross Body Equilibrium Level,abilities Near Vision Importance,abilities Near Vision Level,abilities Far Vision Importance,abilities Far Vision Level,abilities Visual Color Discrimination Importance,abilities Visual Color Discrimination Level,abilities Night Vision Importance,abilities Night Vision Level,abilities Peripheral Vision Importance,abilities Peripheral Vision Level,abilities Depth Perception Importance,abilities Depth Perception Level,abilities Glare Sensitivity Importance,abilities Glare Sensitivity Level,abilities Hearing Sensitivity Importance,abilities Hearing Sensitivity Level,abilities Auditory Attention Importance,abilities Auditory Attention Level,abilities Sound Localization Importance,abilities Sound Localization Level,abilities Speech Recognition Importance,abilities Speech Recognition Level,abilities Speech Clarity Importance,abilities Speech Clarity Level,abilities_N,knowledge Administration and Management Importance,knowledge Administration and Management Level,knowledge Clerical Importance,knowledge Clerical Level,knowledge Economics and Accounting Importance,knowledge Economics and Accounting Level,knowledge Sales and Marketing Importance,knowledge Sales and Marketing Level,knowledge Customer and Personal Service Importance,knowledge Customer and Personal Service Level,knowledge Personnel and Human Resources Importance,knowledge Personnel and Human Resources Level,knowledge Production and Processing Importance,knowledge Production and Processing Level,knowledge Food Production Importance,knowledge Food Production Level,knowledge Computers and Electronics Importance,knowledge Computers and Electronics Level,knowledge Engineering and Technology Importance,knowledge Engineering and Technology Level,knowledge Design Importance,knowledge Design Level,knowledge Building and Construction Importance,knowledge Building and Construction Level,knowledge Mechanical Importance,knowledge Mechanical Level,knowledge Mathematics Importance,knowledge Mathematics Level,knowledge Physics Importance,knowledge Physics Level,knowledge Chemistry Importance,knowledge Chemistry Level,knowledge Biology Importance,knowledge Biology Level,knowledge Psychology Importance,knowledge Psychology Level,knowledge Sociology and Anthropology Importance,knowledge Sociology and Anthropology Level,knowledge Geography Importance,knowledge Geography Level,knowledge Medicine and Dentistry Importance,knowledge Medicine and Dentistry Level,knowledge Therapy and Counseling Importance,knowledge Therapy and Counseling Level,knowledge Education and Training Importance,knowledge Education and Training Level,knowledge English Language Importance,knowledge English Language Level,knowledge Foreign Language Importance,knowledge Foreign Language Level,knowledge Fine Arts Importance,knowledge Fine Arts Level,knowledge History and Archeology Importance,knowledge History and Archeology Level,knowledge Philosophy and Theology Importance,knowledge Philosophy and Theology Level,knowledge Public Safety and Security Importance,knowledge Public Safety and Security Level,knowledge Law and Government Importance,knowledge Law and Government Level,knowledge Telecommunications Importance,knowledge Telecommunications Level,knowledge Communications and Media Importance,knowledge Communications and Media Level,knowledge Transportation Importance,knowledge Transportation Level,knowledge N
854,"Sewers, Hand",2.5,2.25,2.62,2.38,2.38,2.25,2.62,1.88,2.38,2.12,1.0,0.0,2.75,2.38,2.5,2.12,2.25,2.25,2.62,2.62,2.5,2.0,2.25,1.88,2.25,1.88,2.12,2.0,2.25,2.62,2.38,2.12,2.75,2.38,2.0,1.62,1.62,1.0,1.25,0.25,1.0,0.0,1.0,0.0,2.62,2.12,2.5,2.25,1.0,0.0,2.0,1.62,1.0,0.0,2.5,2.0,3.0,2.38,2.0,1.88,1.88,1.75,2.88,2.5,1.88,1.5,2.38,2.0,2.38,2.25,8,2.63,2.38,2.5,2.38,2.63,2.38,2.38,1.88,2.63,2.25,2.63,2.38,2.88,2.5,2.88,2.5,2.75,2.63,3.13,2.75,3.13,2.88,2.25,1.75,2.38,2.13,2.13,1.5,2.13,2.0,2.75,2.5,2.75,2.63,1.0,0.0,3.25,3.38,2.88,2.5,2.13,1.88,4.25,4.0,4.13,3.75,4.13,4.25,3.25,3.0,3.13,2.88,2.38,2.0,2.5,1.75,2.13,1.75,2.63,2.88,1.0,0.0,2.13,1.75,1.0,0.0,1.38,0.38,1.5,0.75,1.13,0.13,1.25,0.38,1.13,0.13,1.13,0.13,1.0,0.0,3.5,3.5,2.75,2.88,2.88,3.13,1.0,0.0,1.0,0.0,2.63,2.5,1.0,0.0,2.38,2.0,2.38,2.0,1.0,0.0,2.75,2.5,2.63,1.88,8,2.56,2.81,2.48,3.3,2.22,2.04,3.07,3.67,4.0,3.96,1.85,1.78,3.07,3.15,1.0,0.0,1.65,1.92,1.85,1.62,3.38,3.46,1.27,0.42,2.3,2.26,3.04,3.15,1.22,0.48,1.44,1.11,1.04,0.08,2.15,2.04,1.96,1.58,1.23,0.5,1.07,0.11,1.19,0.44,2.26,2.44,2.93,3.0,1.37,0.7,2.56,2.48,1.44,0.85,1.33,0.78,1.48,0.89,1.89,1.67,1.59,0.67,2.04,1.93,1.67,1.27,27.0
855,"Tailors, Dressmakers, and Custom Sewers",2.62,2.5,3.38,3.12,2.5,2.38,2.88,2.75,2.12,2.0,1.38,0.62,3.12,3.12,2.5,2.75,2.25,1.88,2.75,2.75,3.0,2.62,2.75,2.62,2.38,2.12,2.38,2.25,2.38,2.25,2.62,2.75,2.88,2.88,2.62,2.75,1.62,1.0,2.0,1.62,1.25,0.25,1.0,0.0,2.5,2.38,2.25,2.5,1.75,1.12,1.88,1.38,1.88,1.38,2.25,1.75,2.88,2.88,1.75,1.12,1.62,0.88,3.12,3.0,1.62,1.12,1.88,1.5,2.25,2.38,8,3.5,3.63,2.88,2.75,3.38,3.25,2.75,2.63,2.75,2.5,2.63,2.63,3.13,2.63,2.75,2.63,2.75,2.75,2.88,3.25,2.75,2.75,2.0,1.75,2.38,2.13,1.88,1.63,2.13,2.13,2.63,2.5,2.5,2.38,1.25,0.38,3.75,3.25,2.88,2.38,2.25,2.25,3.63,4.0,3.38,3.0,3.75,3.75,3.5,3.25,2.75,2.63,2.25,1.75,2.5,1.88,2.25,1.75,2.5,2.25,1.0,0.0,1.88,1.25,1.0,0.0,1.63,0.88,2.25,1.88,1.5,0.5,2.0,1.63,1.13,0.13,1.5,0.63,1.38,0.38,3.5,3.63,2.5,2.0,2.75,2.88,1.0,0.0,1.0,0.0,2.0,1.5,1.0,0.0,2.0,1.75,1.88,1.5,1.25,0.38,3.13,2.63,2.88,2.38,8,2.4,2.85,2.33,3.24,2.13,1.81,2.83,2.66,3.98,4.33,2.1,1.43,2.77,2.46,1.34,0.17,1.44,1.15,1.56,1.15,3.25,2.92,1.47,0.94,2.79,2.69,3.12,2.39,1.38,0.38,1.72,1.17,1.0,0.5,3.02,3.1,2.41,1.73,1.31,0.93,1.62,0.31,1.61,0.7,3.13,2.86,3.05,2.35,2.14,1.08,1.48,0.66,1.25,0.0,2.48,1.67,2.25,1.39,1.71,1.6,2.31,0.39,1.85,1.41,2.4,0.97,19.0
856,Textile Bleaching and Dyeing Machine Operators and Tenders,2.75,2.62,3.12,3.0,2.5,2.62,3.0,2.62,2.5,2.5,1.75,1.0,3.0,2.62,2.25,2.0,2.0,1.75,3.0,2.75,2.88,2.38,3.0,2.75,2.12,1.88,2.12,1.62,2.0,2.12,2.25,2.0,2.38,2.25,1.88,1.5,1.62,0.75,2.62,2.0,1.75,1.0,1.0,0.0,3.62,3.62,3.25,3.25,2.62,2.25,2.75,2.12,2.62,2.25,3.12,3.0,2.88,2.38,2.25,1.88,2.25,2.0,2.88,2.25,1.62,0.75,1.5,0.62,2.38,1.88,8,3.38,3.38,2.75,2.88,3.38,3.25,2.5,2.38,2.63,2.13,2.5,2.13,3.13,3.13,3.13,2.88,3.0,2.88,3.25,3.13,2.75,2.88,2.5,2.38,2.63,2.25,2.13,1.75,2.5,2.38,2.88,3.13,3.13,3.13,1.38,0.63,2.75,2.63,3.25,3.38,2.38,2.13,3.63,3.25,3.13,2.88,3.25,3.25,3.63,3.5,3.0,2.75,2.38,2.13,3.0,3.0,3.0,3.25,2.63,2.38,2.25,1.75,2.88,2.88,1.13,0.25,2.25,2.13,2.88,3.0,2.5,2.38,2.38,3.0,1.13,0.25,2.5,2.13,2.25,1.88,3.38,3.25,2.88,2.5,3.0,2.75,1.13,0.13,1.0,0.0,2.5,2.13,1.0,0.0,2.5,2.25,2.63,2.5,1.13,0.13,3.25,2.5,3.0,2.63,8,2.59,2.45,2.51,2.25,2.01,1.59,1.91,1.51,2.54,2.21,2.34,1.75,3.23,3.35,1.78,1.3,2.84,2.54,2.36,2.45,2.29,1.99,2.02,1.36,2.62,2.52,2.99,2.89,2.5,2.43,3.12,3.2,1.79,1.51,1.86,1.59,2.03,1.8,1.67,1.32,1.65,1.37,1.69,1.07,2.83,3.1,2.85,2.66,2.12,1.14,1.54,0.86,1.56,0.7,1.8,1.29,3.0,2.84,1.86,1.55,1.85,1.81,1.96,1.36,2.0,1.93,32.0
857,"Textile Cutting Machine Setters, Operators, and Tenders",2.75,2.62,3.0,2.38,2.62,2.38,3.0,2.12,2.12,2.0,1.12,0.12,2.88,2.62,2.62,2.25,2.38,2.38,3.25,3.12,2.75,2.0,2.88,2.5,2.25,2.0,2.38,1.88,2.5,2.75,2.25,1.88,3.0,2.62,2.0,1.62,1.75,1.0,2.75,2.5,1.88,1.5,1.5,0.62,3.62,3.62,3.25,3.62,3.25,3.5,3.38,2.88,3.12,3.0,3.38,3.38,2.75,2.75,2.5,2.25,2.38,2.38,2.88,2.75,1.75,1.0,1.88,1.0,2.5,2.25,8,3.13,3.0,2.75,2.63,2.88,2.63,2.5,2.0,2.25,2.0,2.38,2.13,3.13,3.0,3.0,2.75,2.75,2.5,3.13,2.88,3.0,2.88,2.13,1.38,2.38,2.0,2.38,2.0,2.25,2.25,2.75,2.63,3.0,2.75,1.88,1.13,3.0,3.5,2.88,3.0,2.38,2.38,3.63,3.88,3.38,3.25,3.25,3.13,3.38,3.5,3.5,3.38,2.88,3.13,3.25,3.25,3.0,3.63,2.25,2.25,2.38,2.38,3.0,2.75,1.0,0.0,2.5,2.25,3.25,3.0,2.75,2.25,2.75,3.13,1.13,0.13,2.38,2.25,2.0,1.75,3.38,3.38,2.88,3.0,3.25,3.25,1.88,1.13,2.13,1.5,3.13,2.63,1.88,1.25,3.0,2.75,3.13,2.88,2.0,1.75,3.13,2.5,3.0,2.5,8,2.72,2.72,2.13,2.02,2.12,1.3,2.18,1.68,1.84,1.11,1.47,0.86,3.13,3.02,1.05,0.1,2.61,2.35,1.9,1.49,2.49,2.1,1.4,0.68,2.52,2.46,3.02,3.0,1.59,0.96,1.41,0.99,1.02,0.07,1.58,1.13,1.34,0.64,1.05,0.12,1.32,0.43,1.34,0.38,2.31,1.97,3.31,3.01,1.54,0.68,1.02,0.04,1.21,0.33,1.3,0.69,2.64,2.53,1.96,1.15,1.52,0.85,1.42,0.55,1.93,0.87,33.0
858,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",2.5,2.25,2.88,2.5,2.12,1.88,2.88,2.5,1.62,0.88,1.25,0.25,2.88,2.5,1.88,1.5,1.88,1.62,3.25,2.88,2.38,1.88,2.38,2.25,1.88,1.75,1.75,1.38,2.12,2.12,2.12,1.62,2.5,2.0,2.0,1.88,1.12,0.25,2.12,1.75,1.25,0.5,1.0,0.0,3.38,3.12,3.0,2.88,2.38,2.38,2.38,2.38,2.12,1.62,2.75,2.5,2.62,2.38,1.75,1.0,1.75,1.12,2.5,2.25,1.5,0.62,1.5,0.5,2.0,1.75,8,3.25,3.13,2.63,2.5,3.25,3.13,2.38,1.88,1.88,1.25,1.88,1.5,3.13,2.88,2.63,2.5,2.63,2.38,2.88,2.75,2.75,2.75,1.5,0.63,1.75,1.13,1.75,1.13,1.88,1.38,2.5,2.13,2.88,2.88,1.0,0.0,2.63,2.88,2.88,2.63,2.13,1.5,3.75,3.63,3.38,3.13,3.63,3.63,3.63,3.63,3.5,2.88,2.38,2.25,2.63,2.25,2.88,3.13,2.38,2.25,1.88,1.38,2.5,2.38,1.0,0.0,1.88,1.63,3.25,2.88,2.75,2.25,3.0,3.13,1.0,0.0,2.38,1.75,1.75,1.0,3.25,3.0,2.38,2.0,2.88,2.88,1.0,0.0,1.0,0.0,2.25,2.0,1.63,0.88,2.75,2.5,3.0,2.88,1.0,0.0,2.75,2.5,3.0,2.5,8,3.04,2.52,2.46,2.29,1.79,1.56,2.0,1.34,2.68,1.38,2.58,1.24,3.02,2.57,1.29,0.31,1.81,0.91,1.52,0.86,1.41,0.58,1.11,0.21,2.05,1.68,2.53,1.34,1.43,0.66,1.49,0.82,1.29,0.49,1.51,0.61,1.17,0.46,1.16,0.45,1.27,0.56,1.23,0.45,1.82,1.96,2.82,2.44,1.32,0.32,1.12,0.26,1.21,0.31,1.34,0.64,2.31,2.14,1.48,0.58,1.23,0.43,1.24,0.54,1.95,1.22,20.0
859,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",2.62,2.25,3.0,2.38,2.62,2.0,3.0,2.25,2.38,1.88,1.12,0.25,3.0,2.88,2.5,2.12,2.62,2.38,3.25,3.25,2.75,2.25,2.88,2.62,2.38,2.12,2.38,2.12,2.62,2.75,2.38,2.25,2.75,2.38,1.75,1.62,1.62,1.12,2.38,2.25,1.75,1.38,1.0,0.0,3.88,3.75,3.5,3.88,2.75,2.75,2.88,2.62,2.75,2.62,3.38,3.25,2.88,2.62,2.38,2.12,2.25,2.0,2.88,2.5,1.88,1.0,2.12,1.25,2.75,2.25,8,2.88,2.88,2.63,2.63,3.0,2.75,2.38,2.0,2.38,2.0,2.5,2.0,3.38,3.25,2.88,2.63,2.75,2.38,3.0,2.63,3.0,2.88,2.25,1.5,2.38,1.88,2.13,1.88,2.75,2.63,3.13,2.88,3.38,3.25,1.13,0.13,3.13,3.13,3.0,3.0,2.38,2.5,3.75,4.13,3.5,3.38,3.38,3.75,3.38,3.5,3.5,3.13,2.63,2.63,3.38,3.0,3.63,3.75,2.88,2.88,2.88,2.25,3.13,2.88,1.25,0.25,2.63,2.25,3.38,3.13,3.0,2.5,3.0,3.5,1.25,0.25,3.13,2.75,2.0,1.5,3.25,3.5,3.13,3.13,3.38,3.5,1.13,0.13,1.25,0.38,3.0,2.88,1.13,0.13,3.13,3.13,3.13,3.13,1.13,0.25,2.88,2.63,3.0,2.5,8,2.09,1.44,1.55,0.71,1.4,0.73,1.45,0.93,1.55,1.0,1.46,0.62,2.67,1.9,1.18,0.15,1.82,1.25,1.49,0.81,1.41,0.65,1.33,0.5,2.01,1.53,1.52,0.83,1.24,0.45,1.25,0.55,1.12,0.41,1.41,0.81,1.15,0.55,1.17,0.37,1.52,0.85,1.18,0.53,1.81,1.42,2.35,1.57,1.21,0.36,1.09,0.09,1.14,0.4,1.14,0.45,1.59,0.74,1.17,0.41,1.17,0.57,1.15,0.44,1.46,0.51,26.0
860,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",2.75,2.88,3.25,3.0,2.62,2.62,3.12,2.62,2.0,1.88,1.25,0.38,3.25,2.88,2.75,2.62,2.38,2.0,3.5,3.12,2.75,2.62,3.12,3.12,2.38,2.38,2.12,2.12,2.5,2.5,2.25,2.0,3.25,2.88,1.75,1.38,1.12,0.25,2.62,2.5,1.25,0.62,1.0,0.0,3.75,3.62,3.5,3.25,3.25,3.0,2.88,2.88,3.12,3.12,3.25,3.12,3.12,2.88,2.0,1.38,2.12,1.5,2.88,2.88,1.5,0.5,1.62,0.75,2.25,2.0,8,3.63,3.5,2.88,2.88,3.38,3.13,2.88,2.88,2.38,2.25,2.38,2.25,3.63,3.25,3.13,3.25,3.25,3.25,3.0,2.75,2.88,2.5,2.13,1.63,2.13,1.88,2.13,1.75,2.13,1.88,2.88,3.0,2.88,3.13,1.75,1.0,2.75,3.0,3.0,3.5,2.88,2.63,3.38,3.13,3.38,3.0,3.5,3.25,3.88,3.38,3.25,3.25,2.88,2.88,3.13,3.0,3.38,3.5,2.75,2.5,2.25,2.0,2.75,2.75,1.13,0.25,2.5,2.25,3.25,3.0,2.25,2.25,2.88,3.13,1.0,0.0,2.38,2.25,2.25,2.13,3.38,3.25,2.63,2.38,2.63,2.75,1.63,1.0,1.63,0.88,2.63,2.5,1.75,1.25,2.88,2.88,2.88,3.5,1.75,1.25,3.13,2.75,3.0,2.88,8,2.18,2.07,1.75,0.9,1.47,0.47,1.56,0.9,2.35,1.62,2.04,1.22,3.33,3.24,1.23,0.37,2.63,2.39,2.08,1.62,1.93,1.1,1.26,0.51,3.5,4.16,2.47,2.27,1.61,1.02,1.63,1.33,1.24,0.49,1.19,0.2,1.09,0.18,1.21,0.25,1.25,0.5,1.2,0.45,2.65,3.0,2.77,2.58,1.2,0.27,1.08,0.25,1.34,0.46,1.12,0.2,2.24,1.52,1.29,0.58,1.4,0.6,1.58,0.93,1.7,1.47,18.0
861,Fabric and Apparel Patternmakers,3.12,3.25,3.38,3.38,3.0,2.88,3.12,3.0,3.12,3.0,1.12,0.12,3.75,3.38,3.12,3.0,3.0,3.0,3.12,3.25,2.88,2.88,2.88,2.88,2.62,2.62,2.5,2.62,2.88,3.0,2.88,2.75,3.0,3.0,2.88,2.75,2.12,1.5,1.5,0.62,1.0,0.0,2.0,1.25,3.0,2.88,2.5,2.5,1.12,0.12,2.12,2.12,1.25,0.38,3.12,3.12,3.25,3.0,2.75,2.75,2.75,2.38,3.25,3.0,2.0,1.62,2.0,1.88,2.12,2.12,8,3.38,3.62,3.62,3.0,3.62,3.75,3.12,3.0,3.25,3.62,3.75,3.88,3.25,3.38,3.62,3.62,3.25,3.25,3.75,3.75,3.38,3.75,3.62,3.0,3.5,3.0,2.25,2.5,2.62,2.5,3.12,3.12,3.25,3.12,1.0,0.0,4.0,4.25,3.25,3.12,3.0,2.88,3.12,3.5,3.12,2.88,3.5,3.12,3.0,3.0,2.88,2.38,1.75,1.38,2.0,1.62,2.0,1.75,2.25,2.38,1.12,0.12,2.12,2.0,1.12,0.25,2.0,2.12,2.38,2.12,2.0,1.5,2.0,1.75,1.0,0.0,2.0,1.62,2.0,1.25,4.0,3.88,3.12,3.0,3.0,3.12,1.0,0.0,1.0,0.0,2.5,2.25,1.0,0.0,2.12,2.12,2.12,2.12,1.0,0.0,3.12,3.0,3.12,3.12,8,2.83,3.02,2.65,2.83,1.36,0.53,1.99,1.45,2.11,1.56,1.76,0.95,3.86,3.64,1.0,0.0,2.89,3.14,2.9,2.99,4.2,4.39,1.21,0.4,2.78,2.9,3.97,3.98,1.5,1.37,1.59,0.93,1.28,0.36,2.23,1.82,1.69,1.28,1.16,0.38,1.0,0.0,1.41,0.91,3.38,3.5,3.91,4.01,2.01,1.73,1.88,1.59,1.38,0.61,1.2,0.68,1.73,1.05,1.37,0.78,1.72,0.87,1.55,1.08,1.79,1.23,21.0
862,Upholsterers,3.12,3.0,3.0,3.0,2.62,2.38,3.0,2.88,2.5,2.5,1.25,0.5,3.5,3.12,3.0,2.88,2.75,2.75,3.0,3.0,2.88,2.5,2.75,2.75,2.5,2.5,2.38,2.25,2.5,2.62,2.88,2.88,3.0,3.0,2.12,1.75,1.88,1.38,2.62,2.12,1.25,0.38,1.0,0.0,2.88,2.88,2.75,2.62,2.25,1.88,2.38,2.0,2.5,1.88,2.75,2.75,3.0,2.88,2.12,2.0,2.25,2.0,3.0,3.0,2.12,1.5,2.0,1.75,2.38,2.25,8,3.0,3.0,3.25,3.0,3.0,3.0,2.62,2.12,2.88,2.88,3.0,3.0,3.25,3.0,3.0,3.0,2.88,2.88,3.12,3.12,3.0,3.0,2.5,2.25,2.62,2.25,2.0,2.0,2.5,2.0,3.0,2.88,2.88,2.75,2.0,1.75,3.62,3.88,3.0,3.0,2.25,2.62,4.0,4.12,4.0,3.88,4.0,4.0,3.75,3.62,3.75,3.75,2.5,2.38,2.5,2.62,2.62,2.62,2.12,1.88,1.75,1.38,3.0,3.5,2.25,1.75,2.88,2.62,3.12,3.12,2.5,1.88,3.12,3.0,1.25,0.38,2.75,2.62,2.25,2.0,3.88,4.0,2.88,2.88,3.75,3.88,1.88,1.12,1.88,1.38,3.0,2.88,2.0,1.5,2.5,2.12,2.62,2.12,2.0,1.38,2.88,2.88,3.0,2.88,8,2.17,1.89,1.67,0.86,1.29,0.41,1.87,1.05,2.86,2.78,2.2,2.15,3.07,3.24,1.07,0.13,1.57,1.19,1.75,1.58,3.02,2.85,2.4,2.1,2.78,2.65,2.64,2.51,1.46,0.61,1.53,1.19,1.31,0.5,1.29,0.52,1.06,0.06,1.15,0.18,1.12,0.37,1.3,0.52,2.73,2.25,2.03,1.85,1.51,0.68,1.06,0.12,1.12,0.35,1.27,0.36,1.88,1.37,1.49,0.63,1.61,0.63,1.6,1.34,1.67,1.03,18.0
863,Cabinetmakers and Bench Carpenters,2.88,2.62,2.88,2.5,2.38,2.38,3.0,2.5,2.88,3.0,1.38,0.38,3.0,3.0,2.75,2.75,2.25,2.25,3.12,3.12,2.62,2.38,2.75,2.5,2.25,2.25,2.0,2.0,2.25,2.25,2.38,2.0,2.88,2.75,3.0,2.88,1.88,1.5,3.0,2.88,1.62,0.62,1.62,0.75,3.5,3.12,3.12,2.88,2.88,2.88,3.0,2.88,2.88,2.5,3.38,3.38,3.0,2.88,2.0,2.0,2.25,2.0,3.0,3.0,1.75,1.25,1.75,1.5,2.5,2.38,8,3.0,3.38,3.12,3.12,3.0,3.12,2.75,2.25,2.88,2.75,2.88,2.75,3.25,2.88,3.12,2.88,3.0,2.88,3.12,3.38,3.0,2.88,2.88,2.25,2.75,2.25,2.12,1.88,2.62,2.5,2.88,2.75,3.0,2.88,2.12,1.38,3.5,3.88,3.0,3.12,2.38,2.25,3.88,3.62,3.88,3.75,3.88,3.88,3.75,3.62,3.62,3.25,3.0,2.62,2.75,2.88,3.25,3.5,2.62,2.38,2.62,2.25,3.25,3.5,2.0,1.25,2.88,2.88,3.62,3.25,2.75,2.88,3.0,3.25,1.25,0.25,2.88,2.88,2.12,1.62,3.88,3.62,3.0,3.12,2.88,3.12,1.75,1.0,1.75,0.75,3.0,2.75,1.75,1.12,3.0,2.5,3.0,3.12,1.88,1.12,3.0,2.88,2.88,2.75,8,2.18,1.94,1.5,1.09,1.48,0.75,2.02,0.77,1.86,1.08,2.0,0.84,3.67,3.9,1.22,0.36,2.05,1.72,3.05,3.71,3.43,4.04,3.82,4.34,3.44,3.98,4.21,3.32,1.77,0.79,1.78,1.43,1.24,0.69,1.76,1.04,1.17,0.35,1.54,0.66,1.65,1.15,1.25,0.26,2.44,2.01,2.23,2.22,1.4,0.35,1.07,0.36,1.37,0.91,1.17,0.61,2.1,1.15,2.02,1.63,1.23,0.75,1.25,0.42,1.75,1.41,20.0
